Image1,Image2,Angle1_deg,Angle2_deg,Delta_deg
phantom_lbl_1906.png,phantom_lbl_1907.png,217.47,243.85,26.38
phantom_lbl_1907.png,phantom_lbl_1908.png,243.85,221.26,-22.59
phantom_lbl_1908.png,phantom_lbl_1909.png,221.26,222.61,1.35
phantom_lbl_1909.png,phantom_lbl_1910.png,222.61,228.81,6.20
phantom_lbl_1910.png,phantom_lbl_1911.png,228.81,232.70,3.89
phantom_lbl_1911.png,phantom_lbl_1912.png,232.70,182.41,-50.28
phantom_lbl_1912.png,phantom_lbl_1913.png,182.41,242.39,59.98
phantom_lbl_1913.png,phantom_lbl_1914.png,242.39,228.27,-14.12
phantom_lbl_1914.png,phantom_lbl_1915.png,228.27,205.61,-22.66
phantom_lbl_1915.png,phantom_lbl_1916.png,205.61,195.27,-10.34
phantom_lbl_1916.png,phantom_lbl_1917.png,195.27,193.56,-1.71
phantom_lbl_1917.png,phantom_lbl_1918.png,193.56,209.86,16.31
phantom_lbl_1918.png,phantom_lbl_1919.png,209.86,210.62,0.75
phantom_lbl_1919.png,phantom_lbl_1920.png,210.62,207.03,-3.59
phantom_lbl_1920.png,phantom_lbl_1921.png,207.03,212.01,4.98
phantom_lbl_1921.png,phantom_lbl_1922.png,212.01,213.01,1.00
phantom_lbl_1922.png,phantom_lbl_1923.png,213.01,186.49,-26.52
phantom_lbl_1923.png,phantom_lbl_1924.png,186.49,216.17,29.68
phantom_lbl_1924.png,phantom_lbl_1925.png,216.17,218.16,1.99
phantom_lbl_1925.png,phantom_lbl_1926.png,218.16,205.39,-12.78
phantom_lbl_1926.png,phantom_lbl_1927.png,205.39,164.87,-40.52
phantom_lbl_1927.png,phantom_lbl_1928.png,164.87,55.43,-109.43
phantom_lbl_1928.png,phantom_lbl_1929.png,55.43,78.54,23.11
phantom_lbl_1929.png,phantom_lbl_1930.png,78.54,219.67,141.14
phantom_lbl_1930.png,phantom_lbl_1931.png,219.67,209.61,-10.06
phantom_lbl_1931.png,phantom_lbl_1932.png,209.61,209.38,-0.23
phantom_lbl_1932.png,phantom_lbl_1933.png,209.38,208.21,-1.17
phantom_lbl_1933.png,phantom_lbl_1934.png,208.21,172.98,-35.23
phantom_lbl_1934.png,phantom_lbl_1935.png,172.98,227.06,54.08
phantom_lbl_1935.png,phantom_lbl_1936.png,227.06,234.83,7.77
phantom_lbl_1936.png,phantom_lbl_1937.png,234.83,208.37,-26.45
phantom_lbl_1937.png,phantom_lbl_1938.png,208.37,244.85,36.48
phantom_lbl_1938.png,phantom_lbl_1939.png,244.85,248.43,3.58
phantom_lbl_1939.png,phantom_lbl_1940.png,248.43,248.12,-0.31
phantom_lbl_1940.png,phantom_lbl_1941.png,248.12,292.04,43.92
phantom_lbl_1941.png,phantom_lbl_1942.png,292.04,262.01,-30.03
phantom_lbl_1942.png,phantom_lbl_1943.png,262.01,305.71,43.70
phantom_lbl_1943.png,phantom_lbl_1944.png,305.71,330.53,24.83
phantom_lbl_1944.png,phantom_lbl_1945.png,330.53,12.84,-317.70
phantom_lbl_1945.png,phantom_lbl_1946.png,12.84,128.44,115.60
phantom_lbl_1946.png,phantom_lbl_1947.png,128.44,133.11,4.67
phantom_lbl_1947.png,phantom_lbl_1948.png,133.11,112.57,-20.53
phantom_lbl_1948.png,phantom_lbl_1949.png,112.57,74.58,-37.99
phantom_lbl_1949.png,phantom_lbl_1950.png,74.58,85.16,10.57
phantom_lbl_1950.png,phantom_lbl_1951.png,85.16,86.33,1.18
phantom_lbl_1951.png,phantom_lbl_1952.png,86.33,115.40,29.07
phantom_lbl_1952.png,phantom_lbl_1953.png,115.40,99.79,-15.62
phantom_lbl_1953.png,phantom_lbl_1954.png,99.79,93.72,-6.07
phantom_lbl_1954.png,phantom_lbl_1955.png,93.72,93.30,-0.41
phantom_lbl_1955.png,phantom_lbl_1956.png,93.30,37.54,-55.76
phantom_lbl_1956.png,phantom_lbl_1957.png,37.54,86.20,48.66
phantom_lbl_1957.png,phantom_lbl_1958.png,86.20,103.52,17.32
phantom_lbl_1958.png,phantom_lbl_1959.png,103.52,108.21,4.68
phantom_lbl_1959.png,phantom_lbl_1960.png,108.21,118.91,10.71
phantom_lbl_1960.png,phantom_lbl_1961.png,118.91,139.16,20.25
phantom_lbl_1961.png,phantom_lbl_1962.png,139.16,125.58,-13.58
phantom_lbl_1962.png,phantom_lbl_1963.png,125.58,122.01,-3.57
phantom_lbl_1963.png,phantom_lbl_1964.png,122.01,154.04,32.03
phantom_lbl_1964.png,phantom_lbl_1965.png,154.04,180.90,26.86
phantom_lbl_1965.png,phantom_lbl_1966.png,180.90,191.02,10.12
phantom_lbl_1966.png,phantom_lbl_1967.png,191.02,25.97,-165.05
phantom_lbl_1967.png,phantom_lbl_1968.png,25.97,181.63,155.66
phantom_lbl_1968.png,phantom_lbl_1969.png,181.63,189.61,7.99
phantom_lbl_1969.png,phantom_lbl_1970.png,189.61,125.55,-64.07
phantom_lbl_1970.png,phantom_lbl_1971.png,125.55,89.81,-35.74
phantom_lbl_1971.png,phantom_lbl_1972.png,89.81,113.56,23.75
phantom_lbl_1972.png,phantom_lbl_1973.png,113.56,107.37,-6.19
phantom_lbl_1973.png,phantom_lbl_1974.png,107.37,138.17,30.80
phantom_lbl_1974.png,phantom_lbl_1975.png,138.17,121.89,-16.28
phantom_lbl_1975.png,phantom_lbl_1976.png,121.89,152.27,30.38
phantom_lbl_1976.png,phantom_lbl_1977.png,152.27,174.13,21.87
phantom_lbl_1977.png,phantom_lbl_1978.png,174.13,9.66,-164.47
phantom_lbl_1980.png,phantom_lbl_1981.png,189.74,160.25,-29.49
phantom_lbl_1981.png,phantom_lbl_1982.png,160.25,169.95,9.70
phantom_lbl_1982.png,phantom_lbl_1983.png,169.95,170.53,0.57
phantom_lbl_1983.png,phantom_lbl_1984.png,170.53,153.76,-16.76
phantom_lbl_1986.png,phantom_lbl_1987.png,151.14,169.54,18.40
phantom_lbl_1987.png,phantom_lbl_1988.png,169.54,171.31,1.77
phantom_lbl_1988.png,phantom_lbl_1989.png,171.31,22.83,-148.48
phantom_lbl_1989.png,phantom_lbl_1990.png,22.83,131.44,108.61
phantom_lbl_1990.png,phantom_lbl_1991.png,131.44,120.54,-10.90
phantom_lbl_1991.png,phantom_lbl_1992.png,120.54,145.57,25.03
phantom_lbl_1994.png,phantom_lbl_1995.png,127.58,196.23,68.65
phantom_lbl_1995.png,phantom_lbl_1996.png,196.23,150.72,-45.50
phantom_lbl_1996.png,phantom_lbl_1997.png,150.72,130.53,-20.19
phantom_lbl_1997.png,phantom_lbl_1998.png,130.53,148.58,18.04
phantom_lbl_1998.png,phantom_lbl_1999.png,148.58,142.85,-5.73
t1t2_lbl_0011.png,t1t2_lbl_0012.png,26.33,16.82,-9.51
t1t2_lbl_0014.png,t1t2_lbl_0015.png,19.50,11.56,-7.94
t1t2_lbl_0015.png,t1t2_lbl_0016.png,11.56,43.50,31.94
t1t2_lbl_0016.png,t1t2_lbl_0017.png,43.50,39.61,-3.89
t1t2_lbl_0017.png,t1t2_lbl_0018.png,39.61,-44.34,-83.95
t1t2_lbl_0020.png,t1t2_lbl_0021.png,34.79,36.24,1.44
t1t2_lbl_0021.png,t1t2_lbl_0022.png,36.24,23.41,-12.82
t1t2_lbl_0022.png,t1t2_lbl_0023.png,23.41,32.32,8.90
t1t2_lbl_0025.png,t1t2_lbl_0026.png,24.56,32.47,7.91
t1t2_lbl_0026.png,t1t2_lbl_0027.png,32.47,-56.30,-88.77
t1t2_lbl_0029.png,t1t2_lbl_0030.png,-84.16,-156.79,-72.63
t1t2_lbl_0030.png,t1t2_lbl_0031.png,-156.79,32.46,189.25
t1t2_lbl_0031.png,t1t2_lbl_0032.png,32.46,34.72,2.26
t1t2_lbl_0034.png,t1t2_lbl_0035.png,-33.56,20.64,54.20
t1t2_lbl_0035.png,t1t2_lbl_0036.png,20.64,-26.82,-47.46
t1t2_lbl_0036.png,t1t2_lbl_0037.png,-26.82,-34.92,-8.10
t1t2_lbl_0037.png,t1t2_lbl_0038.png,-34.92,-25.85,9.07
t1t2_lbl_0038.png,t1t2_lbl_0039.png,-25.85,-15.85,10.01
t1t2_lbl_0039.png,t1t2_lbl_0040.png,-15.85,-4.39,11.46
t1t2_lbl_0040.png,t1t2_lbl_0041.png,-4.39,-16.14,-11.75
t1t2_lbl_0041.png,t1t2_lbl_0042.png,-16.14,-16.22,-0.08
t1t2_lbl_0042.png,t1t2_lbl_0043.png,-16.22,-151.82,-135.60
t1t2_lbl_0043.png,t1t2_lbl_0044.png,-151.82,-145.68,6.14
t1t2_lbl_0044.png,t1t2_lbl_0045.png,-145.68,-129.71,15.97
t1t2_lbl_0045.png,t1t2_lbl_0046.png,-129.71,-1.41,128.30
t1t2_lbl_0048.png,t1t2_lbl_0049.png,-149.75,-303.58,-153.83
t1t2_lbl_0051.png,t1t2_lbl_0052.png,-135.95,-158.58,-22.63
t1t2_lbl_0052.png,t1t2_lbl_0053.png,-158.58,-159.23,-0.64
t1t2_lbl_0053.png,t1t2_lbl_0054.png,-159.23,-151.27,7.95
t1t2_lbl_0054.png,t1t2_lbl_0055.png,-151.27,-176.39,-25.12
t1t2_lbl_0055.png,t1t2_lbl_0056.png,-176.39,-141.80,34.60
t1t2_lbl_0056.png,t1t2_lbl_0057.png,-141.80,18.18,159.98
t1t2_lbl_0057.png,t1t2_lbl_0058.png,18.18,-152.35,-170.53
t1t2_lbl_0058.png,t1t2_lbl_0059.png,-152.35,-160.25,-7.90
t1t2_lbl_0059.png,t1t2_lbl_0060.png,-160.25,-141.20,19.05
t1t2_lbl_0060.png,t1t2_lbl_0061.png,-141.20,-152.50,-11.30
t1t2_lbl_0061.png,t1t2_lbl_0062.png,-152.50,-259.09,-106.59
t1t2_lbl_0062.png,t1t2_lbl_0063.png,-259.09,-146.96,112.13
t1t2_lbl_0063.png,t1t2_lbl_0064.png,-146.96,-139.17,7.79
t1t2_lbl_0064.png,t1t2_lbl_0065.png,-139.17,-126.25,12.92
t1t2_lbl_0065.png,t1t2_lbl_0066.png,-126.25,-150.86,-24.61
t1t2_lbl_0066.png,t1t2_lbl_0067.png,-150.86,-147.87,2.99
t1t2_lbl_0067.png,t1t2_lbl_0068.png,-147.87,-1.51,146.35
t1t2_lbl_0068.png,t1t2_lbl_0069.png,-1.51,-134.55,-133.03
t1t2_lbl_0069.png,t1t2_lbl_0070.png,-134.55,-336.61,-202.06
t1t2_lbl_0070.png,t1t2_lbl_0071.png,-336.61,-167.30,169.31
t1t2_lbl_0071.png,t1t2_lbl_0072.png,-167.30,-150.98,16.33
t1t2_lbl_0072.png,t1t2_lbl_0073.png,-150.98,-126.47,24.51
t1t2_lbl_0073.png,t1t2_lbl_0074.png,-126.47,-111.77,14.70
t1t2_lbl_0074.png,t1t2_lbl_0075.png,-111.77,-159.89,-48.12
t1t2_lbl_0075.png,t1t2_lbl_0076.png,-159.89,-173.28,-13.39
t1t2_lbl_0076.png,t1t2_lbl_0077.png,-173.28,-123.07,50.22
t1t2_lbl_0077.png,t1t2_lbl_0078.png,-123.07,-127.32,-4.25
t1t2_lbl_0078.png,t1t2_lbl_0079.png,-127.32,8.06,135.37
t1t2_lbl_0079.png,t1t2_lbl_0080.png,8.06,-70.24,-78.29
t1t2_lbl_0080.png,t1t2_lbl_0081.png,-70.24,-128.21,-57.98
t1t2_lbl_0081.png,t1t2_lbl_0082.png,-128.21,-136.37,-8.15
t1t2_lbl_0082.png,t1t2_lbl_0083.png,-136.37,-140.26,-3.89
t1t2_lbl_0083.png,t1t2_lbl_0084.png,-140.26,-117.40,22.86
t1t2_lbl_0084.png,t1t2_lbl_0085.png,-117.40,-169.84,-52.44
t1t2_lbl_0085.png,t1t2_lbl_0086.png,-169.84,-144.55,25.28
t1t2_lbl_0086.png,t1t2_lbl_0087.png,-144.55,-136.48,8.07
t1t2_lbl_0087.png,t1t2_lbl_0088.png,-136.48,-118.30,18.18
t1t2_lbl_0088.png,t1t2_lbl_0089.png,-118.30,-145.60,-27.29
t1t2_lbl_0089.png,t1t2_lbl_0090.png,-145.60,-3.90,141.70
t1t2_lbl_0090.png,t1t2_lbl_0091.png,-3.90,-156.27,-152.37
t1t2_lbl_0091.png,t1t2_lbl_0092.png,-156.27,-136.83,19.43
t1t2_lbl_0092.png,t1t2_lbl_0093.png,-136.83,-93.45,43.38
t1t2_lbl_0093.png,t1t2_lbl_0094.png,-93.45,-146.25,-52.80
t1t2_lbl_0094.png,t1t2_lbl_0095.png,-146.25,-155.06,-8.81
t1t2_lbl_0095.png,t1t2_lbl_0096.png,-155.06,-86.27,68.79
t1t2_lbl_0096.png,t1t2_lbl_0097.png,-86.27,-139.15,-52.88
t1t2_lbl_0097.png,t1t2_lbl_0098.png,-139.15,-128.67,10.49
t1t2_lbl_0098.png,t1t2_lbl_0099.png,-128.67,-137.78,-9.11
t1t2_lbl_0099.png,t1t2_lbl_0100.png,-137.78,-117.00,20.78
t1t2_lbl_0102.png,t1t2_lbl_0103.png,-152.15,-182.75,-30.60
t1t2_lbl_0103.png,t1t2_lbl_0104.png,-182.75,-148.94,33.81
t1t2_lbl_0104.png,t1t2_lbl_0105.png,-148.94,-130.68,18.26
t1t2_lbl_0105.png,t1t2_lbl_0106.png,-130.68,-140.58,-9.89
t1t2_lbl_0110.png,t1t2_lbl_0111.png,57.84,50.34,-7.50
t1t2_lbl_0113.png,t1t2_lbl_0114.png,-2.88,40.27,43.15
t1t2_lbl_0114.png,t1t2_lbl_0115.png,40.27,41.24,0.97
t1t2_lbl_0115.png,t1t2_lbl_0116.png,41.24,33.52,-7.72
t1t2_lbl_0116.png,t1t2_lbl_0117.png,33.52,44.88,11.36
t1t2_lbl_0117.png,t1t2_lbl_0118.png,44.88,45.55,0.66
t1t2_lbl_0118.png,t1t2_lbl_0119.png,45.55,-30.29,-75.84
t1t2_lbl_0119.png,t1t2_lbl_0120.png,-30.29,-42.51,-12.22
t1t2_lbl_0120.png,t1t2_lbl_0121.png,-42.51,-21.12,21.40
t1t2_lbl_0121.png,t1t2_lbl_0122.png,-21.12,34.04,55.15
t1t2_lbl_0122.png,t1t2_lbl_0123.png,34.04,0.66,-33.37
t1t2_lbl_0123.png,t1t2_lbl_0124.png,0.66,-18.72,-19.39
t1t2_lbl_0124.png,t1t2_lbl_0125.png,-18.72,-39.33,-20.60
t1t2_lbl_0125.png,t1t2_lbl_0126.png,-39.33,-60.50,-21.17
t1t2_lbl_0126.png,t1t2_lbl_0127.png,-60.50,-31.57,28.94
t1t2_lbl_0127.png,t1t2_lbl_0128.png,-31.57,-41.69,-10.13
t1t2_lbl_0128.png,t1t2_lbl_0129.png,-41.69,-83.28,-41.59
t1t2_lbl_0129.png,t1t2_lbl_0130.png,-83.28,-23.39,59.89
t1t2_lbl_0130.png,t1t2_lbl_0131.png,-23.39,-28.30,-4.91
t1t2_lbl_0131.png,t1t2_lbl_0132.png,-28.30,-13.80,14.50
t1t2_lbl_0132.png,t1t2_lbl_0133.png,-13.80,-16.78,-2.98
t1t2_lbl_0139.png,t1t2_lbl_0140.png,-5.82,-18.13,-12.32
t1t2_lbl_0150.png,t1t2_lbl_0151.png,-27.98,-7.30,20.69
t1t2_lbl_0151.png,t1t2_lbl_0152.png,-7.30,-24.07,-16.77
t1t2_lbl_0152.png,t1t2_lbl_0153.png,-24.07,-48.78,-24.71
t1t2_lbl_0153.png,t1t2_lbl_0154.png,-48.78,-33.80,14.97
t1t2_lbl_0154.png,t1t2_lbl_0155.png,-33.80,-8.85,24.95
t1t2_lbl_0155.png,t1t2_lbl_0156.png,-8.85,-1.46,7.40
t1t2_lbl_0156.png,t1t2_lbl_0157.png,-1.46,-26.07,-24.62
t1t2_lbl_0157.png,t1t2_lbl_0158.png,-26.07,-25.74,0.33
t1t2_lbl_0158.png,t1t2_lbl_0159.png,-25.74,-1.46,24.29
t1t2_lbl_0159.png,t1t2_lbl_0160.png,-1.46,13.51,14.96
t1t2_lbl_0160.png,t1t2_lbl_0161.png,13.51,18.09,4.58
t1t2_lbl_0161.png,t1t2_lbl_0162.png,18.09,15.38,-2.71
t1t2_lbl_0162.png,t1t2_lbl_0163.png,15.38,14.14,-1.25
t1t2_lbl_0163.png,t1t2_lbl_0164.png,14.14,10.14,-3.99
t1t2_lbl_0164.png,t1t2_lbl_0165.png,10.14,-29.10,-39.25
t1t2_lbl_0165.png,t1t2_lbl_0166.png,-29.10,11.26,40.36
t1t2_lbl_0166.png,t1t2_lbl_0167.png,11.26,10.29,-0.97
t1t2_lbl_0167.png,t1t2_lbl_0168.png,10.29,3.03,-7.26
t1t2_lbl_0168.png,t1t2_lbl_0169.png,3.03,13.55,10.51
t1t2_lbl_0169.png,t1t2_lbl_0170.png,13.55,43.16,29.62
t1t2_lbl_0170.png,t1t2_lbl_0171.png,43.16,-0.30,-43.46
t1t2_lbl_0171.png,t1t2_lbl_0172.png,-0.30,0.98,1.28
t1t2_lbl_0172.png,t1t2_lbl_0173.png,0.98,17.81,16.83
t1t2_lbl_0173.png,t1t2_lbl_0174.png,17.81,23.89,6.08
t1t2_lbl_0174.png,t1t2_lbl_0175.png,23.89,-10.43,-34.32
t1t2_lbl_0175.png,t1t2_lbl_0176.png,-10.43,1.85,12.28
t1t2_lbl_0176.png,t1t2_lbl_0177.png,1.85,16.53,14.67
t1t2_lbl_0177.png,t1t2_lbl_0178.png,16.53,24.58,8.06
t1t2_lbl_0178.png,t1t2_lbl_0179.png,24.58,2.15,-22.44
t1t2_lbl_0182.png,t1t2_lbl_0183.png,-8.45,-35.87,-27.42
t1t2_lbl_0183.png,t1t2_lbl_0184.png,-35.87,-42.10,-6.24
t1t2_lbl_0184.png,t1t2_lbl_0185.png,-42.10,24.57,66.67
t1t2_lbl_0185.png,t1t2_lbl_0186.png,24.57,-3.95,-28.52
t1t2_lbl_0186.png,t1t2_lbl_0187.png,-3.95,-6.30,-2.35
t1t2_lbl_0187.png,t1t2_lbl_0188.png,-6.30,-36.47,-30.17
t1t2_lbl_0188.png,t1t2_lbl_0189.png,-36.47,-68.87,-32.40
t1t2_lbl_0189.png,t1t2_lbl_0190.png,-68.87,-30.85,38.02
t1t2_lbl_0190.png,t1t2_lbl_0191.png,-30.85,-31.14,-0.29
t1t2_lbl_0191.png,t1t2_lbl_0192.png,-31.14,-13.53,17.61
t1t2_lbl_0192.png,t1t2_lbl_0193.png,-13.53,-12.76,0.78
t1t2_lbl_0193.png,t1t2_lbl_0194.png,-12.76,-42.08,-29.33
t1t2_lbl_0194.png,t1t2_lbl_0195.png,-42.08,-31.81,10.27
t1t2_lbl_0195.png,t1t2_lbl_0196.png,-31.81,-16.42,15.39
t1t2_lbl_0196.png,t1t2_lbl_0197.png,-16.42,-9.79,6.64
t1t2_lbl_0197.png,t1t2_lbl_0198.png,-9.79,-28.87,-19.08
t1t2_lbl_0198.png,t1t2_lbl_0199.png,-28.87,45.50,74.37
t1t2_lbl_0199.png,t1t2_lbl_0200.png,45.50,15.52,-29.98
t1t2_lbl_0200.png,t1t2_lbl_0201.png,15.52,0.00,-15.52
t1t2_lbl_0203.png,t1t2_lbl_0204.png,-3.14,29.29,32.43
t1t2_lbl_0204.png,t1t2_lbl_0205.png,29.29,54.55,25.26
t1t2_lbl_0205.png,t1t2_lbl_0206.png,54.55,-2.68,-57.23
t1t2_lbl_0210.png,t1t2_lbl_0211.png,173.88,181.34,7.47
t1t2_lbl_0211.png,t1t2_lbl_0212.png,181.34,163.63,-17.72
t1t2_lbl_0212.png,t1t2_lbl_0213.png,163.63,175.98,12.35
t1t2_lbl_0213.png,t1t2_lbl_0214.png,175.98,174.66,-1.32
t1t2_lbl_0216.png,t1t2_lbl_0217.png,-168.91,-107.31,61.60
t1t2_lbl_0217.png,t1t2_lbl_0218.png,-107.31,-99.22,8.09
t1t2_lbl_0218.png,t1t2_lbl_0219.png,-99.22,-197.98,-98.77
t1t2_lbl_0222.png,t1t2_lbl_0223.png,-146.15,-28.02,118.14
t1t2_lbl_0223.png,t1t2_lbl_0224.png,-28.02,-53.77,-25.76
t1t2_lbl_0224.png,t1t2_lbl_0225.png,-53.77,-17.14,36.64
t1t2_lbl_0225.png,t1t2_lbl_0226.png,-17.14,-57.56,-40.42
t1t2_lbl_0226.png,t1t2_lbl_0227.png,-57.56,-10.57,46.99
t1t2_lbl_0227.png,t1t2_lbl_0228.png,-10.57,-1.91,8.66
t1t2_lbl_0228.png,t1t2_lbl_0229.png,-1.91,3.75,5.66
t1t2_lbl_0229.png,t1t2_lbl_0230.png,3.75,10.02,6.27
t1t2_lbl_0232.png,t1t2_lbl_0233.png,2.96,-142.82,-145.78
t1t2_lbl_0233.png,t1t2_lbl_0234.png,-142.82,-214.45,-71.63
t1t2_lbl_0234.png,t1t2_lbl_0235.png,-214.45,-154.48,59.97
t1t2_lbl_0235.png,t1t2_lbl_0236.png,-154.48,-121.72,32.77
t1t2_lbl_0238.png,t1t2_lbl_0239.png,-7.56,-226.14,-218.58
t1t2_lbl_0239.png,t1t2_lbl_0240.png,-226.14,-148.53,77.61
t1t2_lbl_0243.png,t1t2_lbl_0244.png,-0.00,-38.63,-38.63
t1t2_lbl_0244.png,t1t2_lbl_0245.png,-38.63,-1.21,37.42
t1t2_lbl_0245.png,t1t2_lbl_0246.png,-1.21,3.38,4.60
t1t2_lbl_0246.png,t1t2_lbl_0247.png,3.38,0.89,-2.50
t1t2_lbl_0247.png,t1t2_lbl_0248.png,0.89,90.00,89.11
t1t2_lbl_0248.png,t1t2_lbl_0249.png,90.00,124.65,34.65
t1t2_lbl_0249.png,t1t2_lbl_0250.png,124.65,16.49,-108.16
t1t2_lbl_0250.png,t1t2_lbl_0251.png,16.49,36.54,20.05
t1t2_lbl_0251.png,t1t2_lbl_0252.png,36.54,165.67,129.14
t1t2_lbl_0252.png,t1t2_lbl_0253.png,165.67,42.44,-123.23
t1t2_lbl_0253.png,t1t2_lbl_0254.png,42.44,162.85,120.41
t1t2_lbl_0254.png,t1t2_lbl_0255.png,162.85,184.11,21.26
t1t2_lbl_0257.png,t1t2_lbl_0258.png,180.45,177.59,-2.86
t1t2_lbl_0258.png,t1t2_lbl_0259.png,177.59,221.64,44.05
t1t2_lbl_0259.png,t1t2_lbl_0260.png,221.64,208.97,-12.67
t1t2_lbl_0262.png,t1t2_lbl_0263.png,209.75,188.47,-21.28
t1t2_lbl_0265.png,t1t2_lbl_0266.png,182.49,196.12,13.63
t1t2_lbl_0266.png,t1t2_lbl_0267.png,196.12,205.40,9.27
t1t2_lbl_0267.png,t1t2_lbl_0268.png,205.40,21.57,-183.83
t1t2_lbl_0268.png,t1t2_lbl_0269.png,21.57,-76.74,-98.31
t1t2_lbl_0269.png,t1t2_lbl_0270.png,-76.74,-159.14,-82.40
t1t2_lbl_0270.png,t1t2_lbl_0271.png,-159.14,-89.70,69.44
t1t2_lbl_0286.png,t1t2_lbl_0287.png,-164.19,-167.72,-3.53
t1t2_lbl_0287.png,t1t2_lbl_0288.png,-167.72,-172.82,-5.10
t1t2_lbl_0288.png,t1t2_lbl_0289.png,-172.82,-171.52,1.29
t1t2_lbl_0289.png,t1t2_lbl_0290.png,-171.52,-173.96,-2.43
t1t2_lbl_0290.png,t1t2_lbl_0291.png,-173.96,-167.24,6.71
t1t2_lbl_0291.png,t1t2_lbl_0292.png,-167.24,-168.43,-1.19
t1t2_lbl_0292.png,t1t2_lbl_0293.png,-168.43,-168.86,-0.43
t1t2_lbl_0293.png,t1t2_lbl_0294.png,-168.86,-169.90,-1.04
t1t2_lbl_0294.png,t1t2_lbl_0295.png,-169.90,-162.29,7.62
t1t2_lbl_0295.png,t1t2_lbl_0296.png,-162.29,-156.94,5.35
t1t2_lbl_0296.png,t1t2_lbl_0297.png,-156.94,-154.83,2.11
t1t2_lbl_0297.png,t1t2_lbl_0298.png,-154.83,-174.72,-19.89
t1t2_lbl_0298.png,t1t2_lbl_0299.png,-174.72,-165.88,8.84
t1t2_lbl_0299.png,t1t2_lbl_0300.png,-165.88,-176.18,-10.30
t1t2_lbl_0300.png,t1t2_lbl_0301.png,-176.18,-159.12,17.06
t1t2_lbl_0301.png,t1t2_lbl_0302.png,-159.12,-155.32,3.80
t1t2_lbl_0302.png,t1t2_lbl_0303.png,-155.32,-163.50,-8.18
t1t2_lbl_0303.png,t1t2_lbl_0304.png,-163.50,-165.91,-2.41
t1t2_lbl_0304.png,t1t2_lbl_0305.png,-165.91,-168.10,-2.18
t1t2_lbl_0305.png,t1t2_lbl_0306.png,-168.10,-174.54,-6.45
t1t2_lbl_0306.png,t1t2_lbl_0307.png,-174.54,-162.96,11.59
t1t2_lbl_0307.png,t1t2_lbl_0308.png,-162.96,-167.67,-4.71
t1t2_lbl_0308.png,t1t2_lbl_0309.png,-167.67,-166.01,1.66
t1t2_lbl_0309.png,t1t2_lbl_0310.png,-166.01,-160.95,5.06
t1t2_lbl_0310.png,t1t2_lbl_0311.png,-160.95,-171.46,-10.51
t1t2_lbl_0311.png,t1t2_lbl_0312.png,-171.46,-161.56,9.91
t1t2_lbl_0312.png,t1t2_lbl_0313.png,-161.56,-172.08,-10.53
t1t2_lbl_0313.png,t1t2_lbl_0314.png,-172.08,-178.63,-6.55
t1t2_lbl_0314.png,t1t2_lbl_0315.png,-178.63,-169.94,8.69
t1t2_lbl_0315.png,t1t2_lbl_0316.png,-169.94,-169.46,0.48
t1t2_lbl_0316.png,t1t2_lbl_0317.png,-169.46,-174.67,-5.21
t1t2_lbl_0317.png,t1t2_lbl_0318.png,-174.67,-165.83,8.84
t1t2_lbl_0318.png,t1t2_lbl_0319.png,-165.83,-172.15,-6.31
t1t2_lbl_0319.png,t1t2_lbl_0320.png,-172.15,-156.89,15.25
t1t2_lbl_0320.png,t1t2_lbl_0321.png,-156.89,-164.28,-7.39
t1t2_lbl_0321.png,t1t2_lbl_0322.png,-164.28,-174.25,-9.97
t1t2_lbl_0322.png,t1t2_lbl_0323.png,-174.25,-154.24,20.01
t1t2_lbl_0323.png,t1t2_lbl_0324.png,-154.24,-163.33,-9.10
t1t2_lbl_0324.png,t1t2_lbl_0325.png,-163.33,-171.10,-7.77
t1t2_lbl_0325.png,t1t2_lbl_0326.png,-171.10,-168.53,2.57
t1t2_lbl_0326.png,t1t2_lbl_0327.png,-168.53,-167.20,1.33
t1t2_lbl_0327.png,t1t2_lbl_0328.png,-167.20,-177.65,-10.45
t1t2_lbl_0328.png,t1t2_lbl_0329.png,-177.65,-158.63,19.01
t1t2_lbl_0329.png,t1t2_lbl_0330.png,-158.63,-156.05,2.58
t1t2_lbl_0330.png,t1t2_lbl_0331.png,-156.05,-167.76,-11.71
t1t2_lbl_0331.png,t1t2_lbl_0332.png,-167.76,-164.91,2.86
t1t2_lbl_0332.png,t1t2_lbl_0333.png,-164.91,-161.93,2.97
t1t2_lbl_0333.png,t1t2_lbl_0334.png,-161.93,-168.27,-6.33
t1t2_lbl_0334.png,t1t2_lbl_0335.png,-168.27,-170.39,-2.12
t1t2_lbl_0335.png,t1t2_lbl_0336.png,-170.39,-163.38,7.01
t1t2_lbl_0336.png,t1t2_lbl_0337.png,-163.38,-179.66,-16.27
t1t2_lbl_0337.png,t1t2_lbl_0338.png,-179.66,-170.59,9.07
t1t2_lbl_0338.png,t1t2_lbl_0339.png,-170.59,-163.24,7.35
t1t2_lbl_0339.png,t1t2_lbl_0340.png,-163.24,-163.91,-0.68
t1t2_lbl_0340.png,t1t2_lbl_0341.png,-163.91,-164.59,-0.67
t1t2_lbl_0341.png,t1t2_lbl_0342.png,-164.59,-166.92,-2.33
t1t2_lbl_0342.png,t1t2_lbl_0343.png,-166.92,-174.37,-7.45
t1t2_lbl_0343.png,t1t2_lbl_0344.png,-174.37,-165.95,8.42
